rec_id,item_id,stud_id,result,irt
574,7.2.4,253,1,431
928,7.2.4,276,0,70
929,7.2.4,276,0,82
930,7.2.4,276,0,85
1556,7.2.4,605,1,132
2171,7.2.4,642,1,96
2172,7.2.4,642,0,186
2197,7.2.4,518,1,289
2199,7.2.4,504,1,279
2381,7.2.4,47,0,139
2435,7.2.4,760,0,24
2437,7.2.4,760,0,97
2441,7.2.4,760,1,236
2482,7.2.4,28,0,5
2483,7.2.4,28,0,6
2545,7.2.4,621,1,37
2621,7.2.4,481,1,709
2724,7.2.4,66,1,122
2794,7.2.4,13,1,348
2923,7.2.4,221,1,285
3201,7.2.4,617,0,58
3203,7.2.4,617,0,70
3205,7.2.4,617,0,76
3475,7.2.4,259,1,785
3841,7.2.4,41,0,981
3843,7.2.4,41,1,1105
4341,7.2.4,450,0,140
4342,7.2.4,450,1,148
5228,7.2.4,748,0,195
5229,7.2.4,748,1,204
5676,7.2.4,788,0,39
5677,7.2.4,788,0,43
5678,7.2.4,788,0,50
5762,7.2.4,43,0,1877
5763,7.2.4,43,0,1885
5803,7.2.4,169,1,161
6440,7.2.4,61,1,280
167,7.2.5,53,1,890
382,7.2.5,66,0,872
385,7.2.5,66,1,885
410,7.2.5,255,0,287
415,7.2.5,255,0,362
417,7.2.5,255,0,472
493,7.2.5,560,0,2
494,7.2.5,560,0,3
495,7.2.5,560,0,3
1557,7.2.5,605,0,89
1559,7.2.5,605,1,192
1604,7.2.5,276,0,781
1605,7.2.5,276,0,784
1606,7.2.5,276,0,786
1656,7.2.5,267,0,281
1913,7.2.5,253,0,132
1914,7.2.5,253,0,137
2178,7.2.5,642,0,111
2181,7.2.5,642,1,145
2205,7.2.5,518,1,121
2207,7.2.5,504,1,122
2389,7.2.5,47,0,135
2445,7.2.5,760,0,129
2448,7.2.5,47,1,994
2449,7.2.5,760,0,163
2451,7.2.5,760,0,269
2547,7.2.5,621,0,60
2548,7.2.5,621,1,78
2630,7.2.5,481,1,391
2738,7.2.5,13,0,119
2743,7.2.5,13,0,479
2746,7.2.5,13,0,581
2891,7.2.5,58,0,61
2893,7.2.5,58,1,87
2947,7.2.5,221,1,749
3211,7.2.5,617,0,50
3212,7.2.5,617,0,53
3213,7.2.5,617,0,57
3698,7.2.5,777,1,332
3865,7.2.5,41,1,375
4363,7.2.5,450,0,177
4364,7.2.5,450,1,181
4434,7.2.5,259,0,827
4450,7.2.5,259,0,1207
4453,7.2.5,259,0,1226
5238,7.2.5,748,1,594
5680,7.2.5,788,0,18
5681,7.2.5,788,0,37
5682,7.2.5,788,0,39
5775,7.2.5,43,0,721
5777,7.2.5,43,0,745
5778,7.2.5,43,0,748
5805,7.2.5,169,1,46
6441,7.2.5,61,0,166
6442,7.2.5,61,0,193
6443,7.2.5,61,0,295
173,7.2.6,53,0,313
184,7.2.6,53,0,767
187,7.2.6,53,0,945
361,7.2.6,255,0,478
364,7.2.6,255,0,650
367,7.2.6,255,0,663
402,7.2.6,66,0,736
404,7.2.6,66,1,758
496,7.2.6,560,0,2
497,7.2.6,560,0,3
498,7.2.6,560,0,3
1563,7.2.6,605,1,181
1918,7.2.6,253,0,129
1919,7.2.6,253,0,140
1920,7.2.6,253,0,156
2190,7.2.6,642,1,144
2214,7.2.6,504,0,133
2218,7.2.6,518,0,158
2223,7.2.6,504,0,220
2224,7.2.6,504,0,239
2225,7.2.6,518,0,265
2230,7.2.6,518,0,291
2467,7.2.6,47,0,790
2475,7.2.6,760,0,293
2488,7.2.6,760,0,534
2489,7.2.6,760,0,545
2492,7.2.6,47,0,1518
2499,7.2.6,47,1,1775
2552,7.2.6,621,1,114
2805,7.2.6,13,0,18
2806,7.2.6,13,0,20
2808,7.2.6,13,0,51
3215,7.2.6,617,0,33
3216,7.2.6,617,0,38
3217,7.2.6,617,0,43
3218,7.2.6,475,0,42
3219,7.2.6,475,0,49
3221,7.2.6,475,0,62
3653,7.2.6,276,0,76
3654,7.2.6,276,0,78
3655,7.2.6,276,0,80
3722,7.2.6,777,1,283
3764,7.2.6,385,0,108
3866,7.2.6,41
1,41
4372,7.2.6,450,0,273
4373,7.2.6,450,0,287
4374,7.2.6,450,0,296
5684,7.2.6,788,0,47
5685,7.2.6,788,0,54
5686,7.2.6,788,0,59
6301,7.2.6,43,0,38
6302,7.2.6,43,0,42
6303,7.2.6,43,0,44
6444,7.2.6,61,0,444
6445,7.2.6,61,0,564
6446,7.2.6,61,0,584
193,7.2.7,53,1,177
378,7.2.7,255,1,701
408,7.2.7,66,1,287
499,7.2.7,560,0,2
500,7.2.7,560,0,3
504,7.2.7,560,0,2
514,7.2.7,253,0,924
515,7.2.7,253,0,953
575,7.2.7,253,0,70
1564,7.2.7,605,1,38
2194,7.2.7,642,0,40
2195,7.2.7,642,0,58
2196,7.2.7,642,0,63
2234,7.2.7,504,1,64
2235,7.2.7,518,1,54
2453,7.2.7,760,0,44
2454,7.2.7,760,0,119
2455,7.2.7,760,1,127
2505,7.2.7,47,1,137
2553,7.2.7,621,1,11
2709,7.2.7,13,1,507
3222,7.2.7,617,0,79
3224,7.2.7,617,0,81
3225,7.2.7,617,0,83
3639,7.2.7,276,0,72
3640,7.2.7,276,0,76
3641,7.2.7,276,0,78
3745,7.2.7,777,0,427
3746,7.2.7,777,0,430
3783,7.2.7,777,1,20
3868,7.2.7,41,1,26
4383,7.2.7,450,1,455
4463,7.2.7,259,1,85
4650,7.2.7,221,1,370
5687,7.2.7,788,0,10
5688,7.2.7,788,0,14
5689,7.2.7,788,0,16
6271,7.2.7,43,0,176
6272,7.2.7,43,1,182
6447,7.2.7,61,0,67
6448,7.2.7,61,0,93
6449,7.2.7,61,1,1356
199,7.2.8,53,0,200
204,7.2.8,53,1,384
388,7.2.8,255,0,310
389,7.2.8,255,0,348
392,7.2.8,255,0,385
501,7.2.8,560,0,2
502,7.2.8,560,0,3
503,7.2.8,560,0,3
578,7.2.8,253,1,60
1567,7.2.8,605,1,73
2206,7.2.8,642,1,132
2210,7.2.8,642,0,145
2249,7.2.8,504,1,296
2251,7.2.8,518,1,312
2469,7.2.8,760,0,152
2470,7.2.8,760,0,176
2471,7.2.8,760,0,196
2511,7.2.8,47,0,273
2515,7.2.8,47,0,349
2516,7.2.8,47,0,391
2533,7.2.8,66,0,264
2557,7.2.8,621,1,42
2727,7.2.8,66,0,69
2798,7.2.8,13,0,345
2800,7.2.8,13,0,421
2803,7.2.8,13,0,453
3228,7.2.8,617,0,70
3229,7.2.8,617,0,74
3232,7.2.8,617,0,78
3629,7.2.8,276,0,258
3630,7.2.8,276,0,259
3631,7.2.8,276,0,261
3873,7.2.8,41,1,57
4386,7.2.8,450,0,160
4387,7.2.8,450,0,167
4388,7.2.8,450,0,180
4484,7.2.8,259,1,305
4653,7.2.8,221,0,111
5000,7.2.8,66,1,617
5690,7.2.8,788,0,46
5691,7.2.8,788,0,50
5692,7.2.8,788,0,51
6293,7.2.8,43,0,86
6297,7.2.8,43,0,93
6299,7.2.8,43,0,105
6450,7.2.8,61,1,203
210,7.2.9,53,0,311
212,7.2.9,53,1,322
397,7.2.9,255,0,280
398,7.2.9,255,1,300
505,7.2.9,560,0,5
506,7.2.9,560,0,7
507,7.2.9,560,0,10
1569,7.2.9,605,0,61
1570,7.2.9,605,1,70
1912,7.2.9,253,1,22
2212,7.2.9,642,0,23
2213,7.2.9,642,1,38
2256,7.2.9,518,0,44
2257,7.2.9,504,0,54
2258,7.2.9,518,1,54
2259,7.2.9,504,1,58
2458,7.2.9,760,1,63
2476,7.2.9,28,0,198
2487,7.2.9,28,0,4
2526,7.2.9,47,1,178
2563,7.2.9,621,1,237
2597,7.2.9,66,0,166
2598,7.2.9,66,0,183
2601,7.2.9,66,1,261
2729,7.2.9,13,1,158
3233,7.2.9,617,0,6
3234,7.2.9,617,0,8
3235,7.2.9,617,0,10
3647,7.2.9,276,0,126
3648,7.2.9,276,0,128
3649,7.2.9,276,0,129
3782,7.2.9,777,1,13
3874,7.2.9,41,1,13
4395,7.2.9,450,0,48
4396,7.2.9,450,1,50
4495,7.2.9,259,1,142
4658,7.2.9,221,0,102
5693,7.2.9,788,0,9
5694,7.2.9,788,0,11
5695,7.2.9,788,0,13
6277,7.2.9,43,0,93
6278,7.2.9,43,1,102
6451,7.2.9,61,1,304
2,7.3.1,160,0,572
253,7.3.1,53,0,1118
428,7.3.1,255,0,1525
640,7.3.1,276,0,709
961,7.3.1,180,0,1813
2247,7.3.1,642,0,509
2339,7.3.1,504,0,720
2518,7.3.1,760,0,956
2572,7.3.1,47,0,711
2589,7.3.1,621,0,597
2733,7.3.1,66,0,222
2982,7.3.1,221,1,1520
3311,7.3.1,617,0,1501
4420,7.3.1,450,0,1386
5706,7.3.1,788,0,502
6229,7.3.1,43,0,558
6458,7.3.1,61,0,2291
6779,7.3.1,254,0,1243
236,7.3.2,53,0,490
427,7.3.2,255,1,1192
933,7.3.2,276,0,147
2254,7.3.2,642,0,593
2292,7.3.2,518,1,292
2813,7.3.2,13,0,118
4308,7.3.2,776,1,923
4419,7.3.2,450,0,1311
5704,7.3.2,788,0,331
6238,7.3.2,43,0,821
6772,7.3.2,254,0,456
429,7.3.3,255,1,1739
796,7.3.3,90,1,3401
931,7.3.3,276,0,185
956,7.3.3,180,0,383
1139,7.3.3,270,0,187
1579,7.3.3,605,0,640
2306,7.3.3,518,1,456
2329,7.3.3,504,1,491
2587,7.3.3,621,1,528
2974,7.3.3,342,0,2645
3008,7.3.3,221,1,2680
3309,7.3.3,617,0,1451
3780,7.3.3,41,0,629
4406,7.3.3,450,0,391
5018,7.3.3,66,0,582
6241,7.3.3,43,1,921
6455,7.3.3,61,1,1404
6775,7.3.3,254,1,883
256,7.3.4,53,0,1225
431,7.3.4,255,0,1958
959,7.3.4,180,0,591
1142,7.3.4,270,0,300
1614,7.3.4,276,0,943
2241,7.3.4,642,0,400
2299,7.3.4,504,0,473
2325,7.3.4,518,0,752
2522,7.3.4,760,0,1026
2578,7.3.4,621,0,304
2605,7.3.4,47,0,1701
3001,7.3.4,221,1,2400
3316,7.3.4,617,0,1604
3871,7.3.4,777,0,669
4417,7.3.4,450,0,1122
5051,7.3.4,66,0,2449
5700,7.3.4,788,0,132
6459,7.3.4,61,0,2547
3,7.3.5,160,0,613
248,7.3.5,53,1,905
423,7.3.5,255,0,853
1586,7.3.5,605,0,801
2227,7.3.5,642,1,177
2229,7.3.5,642,0,187
2308,7.3.5,504,1,134
2320,7.3.5,518,0,675
2496,7.3.5,760,1,113
2582,7.3.5,621,1,387
2588,7.3.5,47,1,1132
2969,7.3.5,221,1,1041
3312,7.3.5,617,0,1537
3859,7.3.5,777,0,396
5028,7.3.5,66,1,989
5702,7.3.5,788,0,203
6246,7.3.5,43,0,1025
6456,7.3.5,61,0,1645
6774,7.3.5,254,0,645
1,7.3.6,160,0,456
260,7.3.6,53,0,1364
957,7.3.6,180,0,507
1583,7.3.6,605,0,726
2239,7.3.6,642,1,348
2314,7.3.6,518,1,581
2324,7.3.6,504,0,385
2585,7.3.6,621,0,479
2955,7.3.6,221,0,461
3314,7.3.6,617,0,1584
4414,7.3.6,450,0,1038
5041,7.3.6,66,0,1688
5703,7.3.6,788,0,263
6260,7.3.6,43,0,1288
6457,7.3.6,61,0,2013
6782,7.3.6,254,0,1715
4,8.1.1,160,0,784
10,8.1.1,160,0,1853
446,8.1.1,560,0,240
863,8.1.1,797,0,2610
1336,8.1.1,157,0,574
1680,8.1.1,259,0,402
1685,8.1.1,267,0,469
2330,8.1.1,518,0,861
2366,8.1.1,518,0,1711
2493,8.1.1,119,0,188
2657,8.1.1,481,0,246
2698,8.1.1,481,0,1673
2706,8.1.1,475,0,2726
2726,8.1.1,277,0,562
2887,8.1.1,717,0,1081
2937,8.1.1,205,0,700
3035,8.1.1,605,0,336
3328,8.1.1,617,0,2396
3347,8.1.1,617,0,684
3700,8.1.1,385,0,1449
4007,8.1.1,205,0,2178
4016,8.1.1,428,0,700
4030,8.1.1,205,0,2473
4035,8.1.1,205,0,2549
4043,8.1.1,205,1,2642
4055,8.1.1,385,0,60
4161,8.1.1,181,0,75
4303,8.1.1,277,0,814
4433,8.1.1,450,0,1747
4459,8.1.1,450,0,2250
4462,8.1.1,169,0,194
4644,8.1.1,163,0,1816
5096,8.1.1,439,0,360
5167,8.1.1,58,0,1429
5462,8.1.1,685,0,198
5585,8.1.1,438,0,505
6063,8.1.1,116,0,238
6181,8.1.1,776,1,976
6257,8.1.1,543,0,609
6308,8.1.1,43,0,327
6333,8.1.1,532,0,596
6487,8.1.1,32,0,130
7053,8.1.1,535,0,173
5,8.1.2,160,1,1036
11,8.1.2,160,1,2126
439,8.1.2,255,1,2511
448,8.1.2,560,0,312
922,8.1.2,797,1,211
1342,8.1.2,157,1,800
1693,8.1.2,267,0,835
2344,8.1.2,518,0,1131
2374,8.1.2,518,0,1837
2495,8.1.2,119,0,225
2671,8.1.2,481,0,729
2690,8.1.2,481,1,1366
2691,8.1.2,475,1,2121
2692,8.1.2,475,1,2177
2702,8.1.2,481,1,1852
2728,8.1.2,277,0,704
2799,8.1.2,254,1,169
2900,8.1.2,717,1,1802
3192,8.1.2,259,1,57
3259,8.1.2,225,1,945
3330,8.1.2,617,1,2534
3348,8.1.2,617,1,773
3902,8.1.2,205,1,392
4014,8.1.2,205,1,2326
4031,8.1.2,205,1,2485
4036,8.1.2,205,1,2566
4044,8.1.2,205,1,2651
4068,8.1.2,385,0,276
4166,8.1.2,181,0,140
4346,8.1.2,277,0,2226
4441,8.1.2,450,1,1956
4568,8.1.2,169,1,1712
5102,8.1.2,439,0,916
5480,8.1.2,685,1,913
6060,8.1.2,116,1,199
6199,8.1.2,776,1,1752
6312,8.1.2,43,1,637
6349,8.1.2,438,0,362
6377,8.1.2,163,0,796
7054,8.1.2,535,0,261
7,8.1.3,160,1,1356
13,8.1.3,160,1,2327
271,8.1.3,685,0,416
451,8.1.3,560,1,453
641,8.1.3,276,1,835
923,8.1.3,797,1,475
1136,8.1.3,475,1,931
1345,8.1.3,157,1,897
1687,8.1.3,259,1,826
1695,8.1.3,267,0,1001
2350,8.1.3,518,1,1309
2485,8.1.3,441,0,1560
2497,8.1.3,119,1,274
2680,8.1.3,481,0,984
2693,8.1.3,481,0,1564
2694,8.1.3,475,1,2298
2734,8.1.3,277,0,843
2879,8.1.3,254,1,1488
2903,8.1.3,717,0,1973
3333,8.1.3,617,0,2628
3349,8.1.3,617,1,840
3713,8.1.3,385,1,1685
3916,8.1.3,205,1,559
4020,8.1.3,205,1,2376
4032,8.1.3,205,1,2495
4041,8.1.3,205,0,2611
4045,8.1.3,205,1,2664
4167,8.1.3,181,1,165
4451,8.1.3,450,0,2137
4476,8.1.3,169,1,491
5107,8.1.3,439,0,1480
5485,8.1.3,685,1,1025
6056,8.1.3,116,1,91
6204,8.1.3,776,1,1885
6316,8.1.3,43,1,736
6350,8.1.3,438,1,471
6378,8.1.3,163,0,836
6646,8.1.3,255,1,2320
8,8.1.4,160,0,1449
14,8.1.4,160,0,2438
211,8.1.4,735,0,965
280,8.1.4,685,1,565
452,8.1.4,560,1,528
642,8.1.4,276,1,865
932,8.1.4,797,1,1452
1346,8.1.4,157,1,955
1690,8.1.4,259,0,928
1701,8.1.4,267,1,1158
2360,8.1.4,518,1,1539
2504,8.1.4,119,0,514
2682,8.1.4,481,1,1065
2685,8.1.4,481,1,1113
2701,8.1.4,481,1,1841
2707,8.1.4,475,1,2811
2735,8.1.4,277,0,858
2802,8.1.4,254,0,247
2921,8.1.4,717,1,2829
3335,8.1.4,617,0,2827
3350,8.1.4,617,1,944
3719,8.1.4,385,0,1854
3927,8.1.4,205,0,705
4029,8.1.4,205,0,2452
4033,8.1.4,205,0,2516
4038,8.1.4,205,0,2594
4047,8.1.4,205,1,2719
4070,8.1.4,385,1,287
4168,8.1.4,181,1,202
4456,8.1.4,450,0,2219
4488,8.1.4,169,1,629
5488,8.1.4,685,1,1160
6052,8.1.4,116,1,16
6251,8.1.4,776,1,3192
6320,8.1.4,43,1,939
6351,8.1.4,438,1,537
6651,8.1.4,255,1,2417
9,8.1.5,160,0,1682
15,8.1.5,160,0,2796
291,8.1.5,685,0,682
453,8.1.5,560,1,617
902,8.1.5,276,1,674
939,8.1.5,797,0,3294
1426,8.1.5,475,0,797
1827,8.1.5,760,0,771
2363,8.1.5,518,0,1616
2506,8.1.5,119,0,705
2684,8.1.5,481,0,1093
2700,8.1.5,481,0,1795
2711,8.1.5,475,0,2998
2736,8.1.5,277,0,864
2890,8.1.5,254,1,2019
2980,8.1.5,717,0,5528
3337,8.1.5,617,1,3269
3351,8.1.5,617,0,1011
3449,8.1.5,518,1,155
3954,8.1.5,205,0,1032
4026,8.1.5,205,0,2438
4034,8.1.5,205,0,2530
4040,8.1.5,205,1,2602
4046,8.1.5,205,1,2683
4457,8.1.5,450,1,2226
4571,8.1.5,169,0,1743
5176,8.1.5,58,0,141
6062,8.1.5,116,1,213
6265,8.1.5,776,0,3546
6328,8.1.5,43,1,1515
6355,8.1.5,436,1,842
6658,8.1.5,255,1,2641
6838,8.1.5,621,0,57
261,8.2.1,444,0,344
266,8.2.1,444,1,562
438,8.2.1,147,1,481
442,8.2.1,255,1,214
458,8.2.1,560,0,134
459,8.2.1,560,1,138
525,8.2.1,253,1,277
775,8.2.1,168,0,152
776,8.2.1,168,0,160
777,8.2.1,168,1,178
838,8.2.1,276,1,355
853,8.2.1,366,1,176
936,8.2.1,624,1,302
941,8.2.1,797,1,253
1053,8.2.1,188,0,263
1091,8.2.1,206,1,296
1174,8.2.1,188,0,221
1175,8.2.1,188,1,237
1711,8.2.1,261,1,274
1843,8.2.1,436,1,1313
1921,8.2.1,53,1,200
1951,8.2.1,504,1,120
2077,8.2.1,35,1,241
2211,8.2.1,1,1,191
2395,8.2.1,10,1,208
2559,8.2.1,44,1,177
2594,8.2.1,475,0,222
2595,8.2.1,475,1,233
2642,8.2.1,760,1,514
2644,8.2.1,394,0,177
2645,8.2.1,394,1,222
2731,8.2.1,224,1,701
2770,8.2.1,254,1,242
2836,8.2.1,190,1,326
2911,8.2.1,625,1,457
2946,8.2.1,205,1,220
3171,8.2.1,225,1,160
3355,8.2.1,617,1,294
3557,8.2.1,345,1,510
3816,8.2.1,242,0,187
3818,8.2.1,242,0,203
3903,8.2.1,503,1,243
3985,8.2.1,515,1,307
3986,8.2.1,500,1,330
3988,8.2.1,506,1,178
3989,8.2.1,509,1,261
4098,8.2.1,385,1,32
4357,8.2.1,277,1,401
4522,8.2.1,181,1,183
4587,8.2.1,169,1,295
4656,8.2.1,174,0,123
4668,8.2.1,174,1,852
4804,8.2.1,270,1,158
4828,8.2.1,521,0,229
4829,8.2.1,521,1,385
4971,8.2.1,438,0,218
4975,8.2.1,438,1,385
5306,8.2.1,242,1,729
5504,8.2.1,685,0,37
5561,8.2.1,160,0,132
5562,8.2.1,160,1,143
5563,8.2.1,160,0,143
5770,8.2.1,106,1,216
5896,8.2.1,119,0,111
5898,8.2.1,119,0,64
5899,8.2.1,119,0,72
6067,8.2.1,116,0,33
6070,8.2.1,116,0,151
6071,8.2.1,116,1,160
6074,8.2.1,112,1,330
6262,8.2.1,543,1,117
6473,8.2.1,259,1,44
6821,8.2.1,621,1,205
6861,8.2.1,450,1,176
270,8.2.2,444,1,234
460,8.2.2,560,1,19
522,8.2.2,253,1,60
523,8.2.2,253,0,68
778,8.2.2,168,1,87
840,8.2.2,276,1,77
860,8.2.2,366,1,393
937,8.2.2,624,0,167
938,8.2.2,624,1,202
942,8.2.2,797,1,152
1177,8.2.2,188,0,125
1178,8.2.2,188,1,127
1717,8.2.2,261,1,152
1876,8.2.2,436,1,462
1923,8.2.2,53,1,141
1953,8.2.2,504,1,31
2082,8.2.2,35,1,85
2219,8.2.2,1,1,172
2401,8.2.2,10,1,134
2558,8.2.2,147,1,272
2573,8.2.2,44,0,296
2576,8.2.2,44,1,369
2600,8.2.2,475,1,124
2646,8.2.2,394,1,37
2650,8.2.2,760,1,81
2756,8.2.2,224,1,962
2773,8.2.2,254,1,106
2847,8.2.2,190,1,312
2924,8.2.2,625,1,499
2948,8.2.2,205,1,96
3105,8.2.2,206,1,323
3178,8.2.2,225,1,120
3253,8.2.2,255,0,25
3254,8.2.2,255,1,42
3356,8.2.2,617,1,70
3559,8.2.2,345,1,26
3823,8.2.2,242,1,73
3943,8.2.2,503,1,523
3990,8.2.2,500,1,54
3991,8.2.2,509,1,15
3992,8.2.2,515,1,80
3993,8.2.2,506,1,48
4107,8.2.2,385,1,171
4525,8.2.2,181,1,58
4537,8.2.2,259,1,76
4617,8.2.2,169,1,798
4676,8.2.2,174,1,71
4812,8.2.2,270,1,726
4831,8.2.2,521,1,131
4981,8.2.2,438,1,241
5564,8.2.2,160,1,42
5773,8.2.2,106,1,86
5897,8.2.2,119,1,48
6073,8.2.2,116,1,29
6076,8.2.2,112,1,26
6214,8.2.2,439,0,136
6823,8.2.2,621,1,60
6864,8.2.2,450,1,75
281,8.2.3,444,1,170
461,8.2.3,560,0,21
462,8.2.3,560,1,26
779,8.2.3,168,1,78
847,8.2.3,276,1,481
861,8.2.3,366,1,145
940,8.2.3,624,1,767
943,8.2.3,797,1,248
1106,8.2.3,206,0,634
1108,8.2.3,206,1,673
1182,8.2.3,188,0,276
1183,8.2.3,188,0,281
1184,8.2.3,188,0,318
1420,8.2.3,475,0,257
1422,8.2.3,475,1,387
1723,8.2.3,261,1,103
1729,8.2.3,267,0,252
1730,8.2.3,267,0,21
1930,8.2.3,53,1,235
1959,8.2.3,504,1,160
2085,8.2.3,35,1,82
2226,8.2.3,1,1,78
2295,8.2.3,831,1,102
2404,8.2.3,10,1,49
2567,8.2.3,147,1,265
2584,8.2.3,44,1,232
2652,8.2.3,394,1,81
2661,8.2.3,760,1,258
2759,8.2.3,224,0,197
2760,8.2.3,224,1,249
2786,8.2.3,254,0,107
2788,8.2.3,254,0,303
2815,8.2.3,436,1,887
2843,8.2.3,254,0,181
2865,8.2.3,190,0,574
2866,8.2.3,190,1,587
2950,8.2.3,625,1,975
2972,8.2.3,205,0,1438
3026,8.2.3,205,1,33
3185,8.2.3,225,0,103
3200,8.2.3,225,0,291
3207,8.2.3,225,1,338
3260,8.2.3,255,0,32
3275,8.2.3,255,0,427
3277,8.2.3,255,0,498
3358,8.2.3,617,1,138
3564,8.2.3,345,1,20
3833,8.2.3,242,1,172
3957,8.2.3,503,1,229
3997,8.2.3,500,1,108
3998,8.2.3,515,1,110
4001,8.2.3,509,1,176
4002,8.2.3,506,1,213
4110,8.2.3,385,0,95
4113,8.2.3,385,1,293
4529,8.2.3,181,1,99
4560,8.2.3,259,0,255
4619,8.2.3,169,1,171
4680,8.2.3,174,0,133
4683,8.2.3,174,1,182
4833,8.2.3,521,1,198
4907,8.2.3,97,0,377
4909,8.2.3,97,1,577
4986,8.2.3,438,0,173
4987,8.2.3,438,0,177
4989,8.2.3,438,1,260
5565,8.2.3,160,0,119
5566,8.2.3,160,1,122
5776,8.2.3,106,0,290
5784,8.2.3,106,1,678
5902,8.2.3,119,1,94
6079,8.2.3,112,0,71
6080,8.2.3,112,0,77
6081,8.2.3,116,0,90
6082,8.2.3,116,1,93
6083,8.2.3,112,1,93
6136,8.2.3,270,0,44
6137,8.2.3,270,0,53
6138,8.2.3,270,0,73
6474,8.2.3,259,1,344
6475,8.2.3,259,0,347
6837,8.2.3,621,1,235
6869,8.2.3,450,1,130
302,8.2.4,444,0,590
303,8.2.4,444,0,594
304,8.2.4,444,0,607
362,8.2.4,814,0,9
464,8.2.4,560,0,36
465,8.2.4,560,0,41
466,8.2.4,560,1,46
780,8.2.4,168,0,18
781,8.2.4,168,0,177
782,8.2.4,168,1,184
862,8.2.4,366,0,236
864,8.2.4,366,0,288
865,8.2.4,366,0,21
904,8.2.4,276,0,127
905,8.2.4,276,0,131
906,8.2.4,276,0,137
944,8.2.4,624,0,1337
945,8.2.4,624,0,1388
946,8.2.4,624,1,1481
948,8.2.4,797,1,1136
1128,8.2.4,206,0,914
1151,8.2.4,206,0,327
1189,8.2.4,188,0,205
1191,8.2.4,188,0,316
1192,8.2.4,188,0,322
1428,8.2.4,475,0,14
1429,8.2.4,475,0,17
1430,8.2.4,475,0,21
1725,8.2.4,261,1,226
1961,8.2.4,504,0,75
1965,8.2.4,504,0,233
1968,8.2.4,504,0,463
2089,8.2.4,35,0,47
2094,8.2.4,35,0,135
2121,8.2.4,35,1,536
2189,8.2.4,53,1,13
2260,8.2.4,1,0,471
2263,8.2.4,1,0,515
2294,8.2.4,1,1,909
2307,8.2.4,831,1,180
2406,8.2.4,10,0,60
2407,8.2.4,10,1,79
2593,8.2.4,44,0,221
2606,8.2.4,147,0,121
2608,8.2.4,147,1,193
2654,8.2.4,394,1,75
2665,8.2.4,44,1,8
2672,8.2.4,760,0,341
2678,8.2.4,760,0,537
2679,8.2.4,760,0,575
2712,8.2.4,808,1,1885
2790,8.2.4,254,0,51
2827,8.2.4,224,0,346
2828,8.2.4,224,0,361
2831,8.2.4,254,0,310
2834,8.2.4,254,1,418
2846,8.2.4,224,0,896
2867,8.2.4,190,1,86
2905,8.2.4,234,0,34
2956,8.2.4,625,0,278
2958,8.2.4,625,1,485
3055,8.2.4,205,1,3
3112,8.2.4,206,1,242
3270,8.2.4,225,0,285
3271,8.2.4,225,0,292
3272,8.2.4,225,1,307
3361,8.2.4,617,1,167
3505,8.2.4,814,0,164
3506,8.2.4,814,0,184
3839,8.2.4,242,0,169
3840,8.2.4,242,0,172
3973,8.2.4,503,0,426
3980,8.2.4,503,0,11
3982,8.2.4,503,1,47
4009,8.2.4,509,1,37
4039,8.2.4,506,0,502
4042,8.2.4,506,1,518
4057,8.2.4,500,1,5
4059,8.2.4,515,1,10
4542,8.2.4,181,0,186
4544,8.2.4,181,1,198
4588,8.2.4,259,0,234
4684,8.2.4,174,0,136
4685,8.2.4,174,0,140
4687,8.2.4,174,0,217
4836,8.2.4,521,0,273
4847,8.2.4,521,1,1174
4915,8.2.4,97,0,76
4916,8.2.4,97,1,136
5048,8.2.4,345,1,14
5194,8.2.4,58,0,43
5195,8.2.4,58,0,46
5196,8.2.4,58,0,52
5269,8.2.4,169,0,16
5285,8.2.4,169,1,947
5328,8.2.4,242,0,654
5567,8.2.4,160,0,15
5568,8.2.4,160,0,18
5569,8.2.4,160,0,20
5793,8.2.4,106,0,780
5904,8.2.4,119,0,38
5905,8.2.4,119,0,48
5907,8.2.4,119,0,60
6086,8.2.4,116,1,99
6087,8.2.4,112,1,103
6141,8.2.4,270,0,96
6142,8.2.4,270,0,99
6143,8.2.4,270,0,112
6224,8.2.4,436,1,1468
6463,8.2.4,439,0,51
6478,8.2.4,106,1,290
6873,8.2.4,450,1,120
6929,8.2.4,253,0,262
6973,8.2.4,253,1,276
6981,8.2.4,255,1,158
316,8.2.5,444,1,594
468,8.2.5,560,0,46
470,8.2.5,560,0,82
471,8.2.5,560,1,87
783,8.2.5,168,0,60
784,8.2.5,168,1,65
849,8.2.5,276,1,49
866,8.2.5,366,0,55
949,8.2.5,624,0,125
950,8.2.5,624,1,364
951,8.2.5,797,0,299
952,8.2.5,797,1,376
1117,8.2.5,206,1,343
1194,8.2.5,188,0,43
1196,8.2.5,188,0,61
1197,8.2.5,188,0,105
1731,8.2.5,261,0,491
1732,8.2.5,261,1,513
1974,8.2.5,504,1,118
2130,8.2.5,35,1,20
2202,8.2.5,53,1,85
2300,8.2.5,1,1,61
2315,8.2.5,831,1,89
2408,8.2.5,10,1,47
2580,8.2.5,475,0,21
2581,8.2.5,475,0,26
2583,8.2.5,475,1,153
2590,8.2.5,147,1,172
2619,8.2.5,44,1,588
2658,8.2.5,394,1,45
2686,8.2.5,760,0,168
